filename,description
catview_toy_mouse_moving_0505.jpg,"small toy mouse on string moving across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0506.jpg,"fresh cardboard box placed on floor, open, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0507.jpg,"empty metal food bowl on kitchen floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0508.jpg,"cat carrier placed near door, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0509.jpg,"vacuum attachment left on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_tree_sunspot_0510.jpg,"sunlit patch on a cat tree or carpet, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0511.jpg,"a stranger entering through door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_phone_buzz_0512.jpg,"phone on table buzzing, screen lit, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0513.jpg,"vacuum attachment left on floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0514.jpg,"small toy mouse on string moving across floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0515.jpg,"loose rug or carpet flap that moves when stepped, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0516.jpg,"power cord trailing across floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0517.jpg,"vacuum attachment left on floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0518.jpg,"kitchen oven timer lighted or person at oven, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0519.jpg,"broom or mop leaning against wall, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0520.jpg,"cat's reflection in low mirror, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0521.jpg,"floor fan turned on facing the area, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_closed_0522.jpg,"closed interior door with light under the gap, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0523.jpg,"small bird on a branch outside a window, seen from inside, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0524.jpg,"small toy mouse on string moving across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_plant_swiveled_0525.jpg,"tall houseplant moved or knocked, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0526.jpg,"baby making loud crying sounds in another room (visual of carry), sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0527.jpg,"vacuum cleaner turned on and approaching across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0528.jpg,"human sleeping on couch or bed nearby, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0529.jpg,"pair of shoes left near wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0530.jpg,"human hands washing dishes, low view, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0531.jpg,"vacuum attachment left on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_reaching_hand_0532.jpg,"human hand reaching towards the camera from above, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0533.jpg,"open interior door leading to hallway, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0534.jpg,"bright explosion of light in sky (distant), very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0535.jpg,"human hands washing dishes, low view, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0536.jpg,"cat carrier placed near door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0537.jpg,"baby making loud crying sounds in another room (visual of carry), a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0538.jpg,"cat's reflection in low mirror, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0539.jpg,"open interior door leading to hallway, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bicycle_passing_0540.jpg,"bicycle passing by outside near window, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0541.jpg,"small red laser dot on hardwood floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0542.jpg,"open can of tuna on counter visible from low angle, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0543.jpg,"floor fan turned on facing the area, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0544.jpg,"baby making loud crying sounds in another room (visual of carry), visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0545.jpg,"vacuum cleaner turned on and approaching across floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0546.jpg,"small toy mouse on string moving across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0547.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0548.jpg,"cat's reflection in low mirror, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0549.jpg,"open interior door leading to hallway, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0550.jpg,"open can of tuna on counter visible from low angle, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0551.jpg,"bright explosion of light in sky (distant), visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0552.jpg,"human sleeping on couch or bed nearby, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0553.jpg,"kitchen oven timer lighted or person at oven, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0554.jpg,"a stranger entering through door, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0555.jpg,"human bending down holding a bowl of wet cat food, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_phone_buzz_0556.jpg,"phone on table buzzing, screen lit, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0557.jpg,"shadow of a ceiling fan moving on floor/wall, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0558.jpg,"raindrops visible on windowpane, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0559.jpg,"human bending down holding a bowl of wet cat food, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0560.jpg,"string or yarn tangled on the floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0561.jpg,"kitchen oven timer lighted or person at oven, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0562.jpg,"vacuum cleaner turned on and approaching across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0563.jpg,"TV screen with moving bright images, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0564.jpg,"long green cucumber lying on kitchen floor behind food bowl, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0565.jpg,"curtain blowing slightly in wind near low window, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0566.jpg,"shadow of a ceiling fan moving on floor/wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0567.jpg,"small child running through room, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0568.jpg,"large dog standing a few feet away, seen from low angle, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0569.jpg,"open can of tuna on counter visible from low angle, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0570.jpg,"string or yarn tangled on the floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0571.jpg,"another cat sitting and staring across the room, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_closed_0572.jpg,"closed interior door with light under the gap, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0573.jpg,"small child running through room, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_tree_sunspot_0574.jpg,"sunlit patch on a cat tree or carpet, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0575.jpg,"shadow of a ceiling fan moving on floor/wall, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0576.jpg,"small toy mouse on string moving across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_phone_buzz_0577.jpg,"phone on table buzzing, screen lit, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0578.jpg,"open interior door leading to hallway, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0579.jpg,"window slightly open with breeze, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0580.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0581.jpg,"loose rug or carpet flap that moves when stepped, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0582.jpg,"window blind lowered with slats, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0583.jpg,"fridge door open with light inside, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0584.jpg,"small child running through room, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0585.jpg,"reflective surface showing distorted shapes, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0586.jpg,"curtain blowing slightly in wind near low window, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0587.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0588.jpg,"fridge door open with light inside, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0589.jpg,"open can of tuna on counter visible from low angle, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0590.jpg,"baby making loud crying sounds in another room (visual of carry), very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0591.jpg,"small red laser dot on hardwood floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_closed_0592.jpg,"closed interior door with light under the gap, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_reaching_hand_0593.jpg,"human hand reaching towards the camera from above, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0594.jpg,"vacuum attachment left on floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0595.jpg,"baby making loud crying sounds in another room (visual of carry), visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0596.jpg,"window blind lowered with slats, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0597.jpg,"toy making a squeaky sound when moved, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0598.jpg,"small toy mouse on string moving across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0599.jpg,"string or yarn tangled on the floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0600.jpg,"floor fan turned on facing the area, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0601.jpg,"small bird on a branch outside a window, seen from inside, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0602.jpg,"pair of shoes left near wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_closed_window_blind_0603.jpg,"window blind lowered with slats, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0604.jpg,"raindrops visible on windowpane, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0605.jpg,"empty metal food bowl on kitchen floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0606.jpg,"window slightly open with breeze, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0607.jpg,"kitchen oven timer lighted or person at oven, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0608.jpg,"vacuum attachment left on floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0609.jpg,"broom or mop leaning against wall, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0610.jpg,"power cord trailing across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0611.jpg,"a stranger entering through door, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_window_blind_0612.jpg,"window blind partially open, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0613.jpg,"another cat sitting and staring across the room, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_tree_sunspot_0614.jpg,"sunlit patch on a cat tree or carpet, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bicycle_passing_0615.jpg,"bicycle passing by outside near window, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_robot_vacuum_0616.jpg,"robotic vacuum (Roomba-style) moving across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0617.jpg,"vacuum cleaner turned on and approaching across floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_phone_buzz_0618.jpg,"phone on table buzzing, screen lit, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0619.jpg,"kitchen oven timer lighted or person at oven, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0620.jpg,"a stranger entering through door, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0621.jpg,"a stranger entering through door, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0622.jpg,"small red laser dot on hardwood floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0623.jpg,"small toy mouse on string moving across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0624.jpg,"human hands washing dishes, low view, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0625.jpg,"leaf blower or loud machinery visible through window, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_0626.jpg,"vacuum cleaner turned on and approaching across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0627.jpg,"human hands washing dishes, low view, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0628.jpg,"a stranger entering through door, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0629.jpg,"window slightly open with breeze, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0630.jpg,"kitchen oven timer lighted or person at oven, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_reaching_hand_0631.jpg,"human hand reaching towards the camera from above, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0632.jpg,"raindrops visible on windowpane, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0633.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0634.jpg,"leaf blower or loud machinery visible through window, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0635.jpg,"open can of tuna on counter visible from low angle, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0636.jpg,"human bending down holding a bowl of wet cat food, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0637.jpg,"baby making loud crying sounds in another room (visual of carry), constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0638.jpg,"pair of shoes left near wall, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0639.jpg,"power cord trailing across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0640.jpg,"TV screen with moving bright images, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0641.jpg,"small red laser dot on hardwood floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0642.jpg,"long green cucumber lying on kitchen floor behind food bowl, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0643.jpg,"cat's reflection in low mirror, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0644.jpg,"plastic trash bag partially open on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0645.jpg,"shadow of a ceiling fan moving on floor/wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0646.jpg,"small red laser dot on hardwood floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0647.jpg,"fridge door open with light inside, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_laser_dot_0648.jpg,"small red laser dot on hardwood floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0649.jpg,"bright explosion of light in sky (distant), visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0650.jpg,"reflective surface showing distorted shapes, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0651.jpg,"small toy mouse on string moving across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0652.jpg,"leaf blower or loud machinery visible through window, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_closed_0653.jpg,"closed interior door with light under the gap, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0654.jpg,"TV screen with moving bright images, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0655.jpg,"long green cucumber lying on kitchen floor behind food bowl, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_plant_swiveled_0656.jpg,"tall houseplant moved or knocked, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0657.jpg,"string or yarn tangled on the floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0658.jpg,"water spilled on floor or running sink, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0659.jpg,"shadow of a ceiling fan moving on floor/wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0660.jpg,"open can of tuna on counter visible from low angle, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0661.jpg,"fresh cardboard box placed on floor, open, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0662.jpg,"pair of shoes left near wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0663.jpg,"pair of shoes left near wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0664.jpg,"plastic trash bag partially open on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_phone_buzz_0665.jpg,"phone on table buzzing, screen lit, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0666.jpg,"string or yarn tangled on the floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0667.jpg,"long green cucumber lying on kitchen floor behind food bowl, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_plant_swiveled_0668.jpg,"tall houseplant moved or knocked, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0669.jpg,"empty metal food bowl on kitchen floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0670.jpg,"bright explosion of light in sky (distant), sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0671.jpg,"cat carrier placed near door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0672.jpg,"toy making a squeaky sound when moved, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0673.jpg,"small bird on a branch outside a window, seen from inside, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_treat_bag_shake_0674.jpg,"human shaking a bag of cat treats, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0675.jpg,"kitchen oven timer lighted or person at oven, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_bird_window_0676.jpg,"small bird on a branch outside a window, seen from inside, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_carrier_0677.jpg,"cat carrier placed near door, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0678.jpg,"window slightly open with breeze, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0679.jpg,"string or yarn tangled on the floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0680.jpg,"broom or mop leaning against wall, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0681.jpg,"reflective surface showing distorted shapes, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0682.jpg,"broom or mop leaning against wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_visitor_arrival_0683.jpg,"a stranger entering through door, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0684.jpg,"shadow of a ceiling fan moving on floor/wall, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_reaching_hand_0685.jpg,"human hand reaching towards the camera from above, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0686.jpg,"human hands washing dishes, low view, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0687.jpg,"small toy mouse on string moving across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0688.jpg,"baby making loud crying sounds in another room (visual of carry), constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_water_splash_0689.jpg,"water spilled on floor or running sink, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0690.jpg,"TV screen with moving bright images, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_new_box_0691.jpg,"fresh cardboard box placed on floor, open, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0692.jpg,"cat's reflection in low mirror, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0693.jpg,"long green cucumber lying on kitchen floor behind food bowl, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_trash_bag_0694.jpg,"plastic trash bag partially open on floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_fan_on_0695.jpg,"floor fan turned on facing the area, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0696.jpg,"bright explosion of light in sky (distant), sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0697.jpg,"large dog standing a few feet away, seen from low angle, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0698.jpg,"curtain blowing slightly in wind near low window, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0699.jpg,"kitchen oven timer lighted or person at oven, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0700.jpg,"loose rug or carpet flap that moves when stepped, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_empty_food_bowl_0701.jpg,"empty metal food bowl on kitchen floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0702.jpg,"open can of tuna on counter visible from low angle, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0703.jpg,"power cord trailing across floor, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_fridge_0704.jpg,"fridge door open with light inside, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_curtain_moving_0705.jpg,"curtain blowing slightly in wind near low window, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_broom_0706.jpg,"broom or mop leaning against wall, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_blower_noise_0707.jpg,"leaf blower or loud machinery visible through window, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_0708.jpg,"reflective surface showing distorted shapes, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_power_cord_0709.jpg,"power cord trailing across floor, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_window_blind_0710.jpg,"window blind partially open, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_another_cat_staring_0711.jpg,"another cat sitting and staring across the room, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0712.jpg,"window slightly open with breeze, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_window_open_0713.jpg,"window slightly open with breeze, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
